index,classify,Precursor has a methyltransferase domain,Precursor has a BBD domain,Precursor's Length,Best Boro MT length,Precursor is best Boro MT,Best BBD length,Precursor is best BBD,MT & BBD fused,MT & GGDEF fused,Nearby PF00590 domain,Nearby BoroMT hmm hit,Nearby NMT_1 (DCLFAD) hmm hit,Nearby NMT_2 (YGHP) hmm hit,Nearby PF03819 (MazG) or PF12643 (MazG-like) domain,Best BoroMT score [-log(e-value)],BoroMT score >= 40,BoroMT score >= 30,BoroMT score <= 25,BoroMT score <=15,Best BoroMT hit's PF00590 (TP methyltransferase) score [-log(e-value)],BoroMT hit's PF00590 score >= 35,BoroMT hit's PF00590 score >= 25,Best BoroMT hit's PF03819 (MazG) score [-log(e-value)],BoroMT hit's PF03819 (MazG) score >= 35,BoroMT hit's PF03819 (MazG) score >= 25,BoroMT hit's PF03819 (MazG) score >= 15,BoroMT hit's PF03819 (MazG) score >= 5,Nearby PF07746 (LigA),Nearby BBD hmm hit,PF07746 (LigA) score [-log(e-value)],BBD_A score [-log(e-value)],BBD_B score [-log(e-value)],BBD_old score [-log(e-value)],Precursor within 100 nucleotides of a MT,Precursor within 200 nucleotides of a MT,Precursor within 1000 nucleotides of a MT,Precursor is farther than 3000 nucleotides from a MT,Precursor & MT on same strand,Both BBD and PF00590 domains nearby,Nearby GGDEF,Nearby acetyltransferase,Nearby peptidase,Nearby legionellales hmm hit,Nearby type VI/VII/VIII hmm hit,precursor has a PF00590 (TP methyltransferase) domain,precursors hits the BoroMT hmm,precursor hits the NMT_1 hmm,precursor hits the NMT_2 hmm,precursor has a LigA-like domain (PF07746),precursor hits BBD_A hmm,precursor hits BBD_B hmm,precursor hits BBD_old hmm,precursor hits a legionellales hmm,precursor hits type VI/VII/VIII hmm,precursor hits MT & BBD hmm,precursor hits MT hmm and nearby type 6-8 hmm hit,precursor hits a legionellales & BBD hmm,precursor hits type VI/VII/VIII & BBD hmm,precursor hits a legionellales & MT hmm,precursor hits type VI/VII/VIII & MT hmm,precursor is > 900 AA & hits a BBD hmm,precursor is > 700 AA & hits a BBD hmm,precursor is < 400 AA & hits a BBD hmm,precursor is < 250 AA & hits a BBD hmm,precursor is < 100 AA and hits a BBD hmm,precursor is < 400 AA and hits the type VI/VII/VIII hmm,precursor is < 100 AA and hits a legionellales hmm,FIMO motif 1 present,motif 2,motif 3,motif 4,motif 5,motif 6,motif 7,motif 8,motif 9,motif 10,motif 11,motif 12,motif 13,motif 14,motif 15,motif 16,motif 17,motif 18,motif 19,motif 20,motif 21,motif 22,motif 23,motif 24,motif 25,motif 26,motif 27,Number of motifs present,Occurances of motif 1,motif 2,motif 3,motif 4,motif 5,motif 6,motif 7,motif 8,motif 9,motif 10,motif 11,motif 12,motif 13,motif 14,motif 15,motif 16,motif 17,motif 18,motif 19,motif 20,motif 21,motif 22,motif 23,motif 24,motif 25,motif 26,motif 27,No Motifs,MT distance,core charge,precursor charge,abs(core charge),abs(precursor charge),CORE COUNT A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,PERCENT A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,aromatics,neg,pos,charged,aliphatic,hydroxyl,isoelectric point,PRECURSOR count A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,PERCENT A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,aromatics,neg,pos,charged,aliphatic,hydroxyl,isoelectric point
11,1,1,1,456,494,1,494,1,1,0,1,1,1,1,0,90.03621217,1,1,0,0,16.58502665,0,0,0,0,0,0,0,0,1,0,0,8.568636236,12.27572413,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,15,1,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,1,1,0,0,1,1,1,1,0,0,4,5,4,5,10,5,8,2,0,6,6,8,7,4,8,6,4,7,9,6,5,1,4,14,0.083333333,0.041666667,0.066666667,0.016666667,0,0.05,0.05,0.066666667,0.058333333,0.033333333,0.066666667,0.05,0.033333333,0.058333333,0.075,0.05,0.041666667,0.008333333,0.033333333,0.116666667,12,14,11,25,48,11,6.141419029,47,19,32,10,3,24,25,28,14,22,40,29,12,23,25,28,20,1,16,38,0.103070175,0.041666667,0.070175439,0.021929825,0.006578947,0.052631579,0.054824561,0.061403509,0.030701754,0.048245614,0.087719298,0.063596491,0.026315789,0.050438596,0.054824561,0.061403509,0.043859649,0.002192982,0.035087719,0.083333333,40,57,48,105,187,48,5.88831501
12,1,1,1,400,401,1,401,1,1,0,1,1,1,1,0,82.88605665,1,1,0,0,18.43179828,0,0,0,0,0,0,0,1,1,4.677780705,5.494850022,0,7.13667714,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,-2,-5,2,5,7,9,5,3,3,4,10,9,0,13,10,4,4,4,10,5,6,0,7,7,0.058333333,0.075,0.041666667,0.025,0.025,0.033333333,0.083333333,0.075,0,0.108333333,0.083333333,0.033333333,0.033333333,0.033333333,0.083333333,0.041666667,0.05,0,0.058333333,0.058333333,11,15,13,28,50,11,5.162708473,26,26,29,13,6,9,30,25,7,32,31,21,17,20,24,24,17,0,23,20,0.065,0.065,0.0725,0.0325,0.015,0.0225,0.075,0.0625,0.0175,0.08,0.0775,0.0525,0.0425,0.05,0.06,0.06,0.0425,0,0.0575,0.05,43,59,47,106,151,41,5.230858421
13,1,1,1,409,410,1,410,1,1,0,1,1,1,1,0,84.82390874,1,1,0,0,18.82390874,0,0,0,0,0,0,0,0,1,0,8.200659451,0,10.95860731,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,18,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,8,-7,8,7,8,8,5,3,3,1,9,8,5,6,10,9,2,4,4,5,8,1,8,13,0.066666667,0.066666667,0.041666667,0.025,0.025,0.008333333,0.075,0.066666667,0.041666667,0.05,0.083333333,0.075,0.016666667,0.033333333,0.033333333,0.041666667,0.066666667,0.008333333,0.066666667,0.108333333,13,14,17,31,47,13,8.772293663,34,22,33,21,6,12,26,25,10,27,29,20,13,17,20,21,23,2,21,27,0.083129584,0.053789731,0.080684597,0.051344743,0.014669927,0.029339853,0.063569682,0.061124694,0.024449878,0.06601467,0.070904645,0.048899756,0.031784841,0.041564792,0.048899756,0.051344743,0.056234719,0.004889976,0.051344743,0.06601467,40,59,42,101,155,44,5.076767921
14,1,1,1,409,410,1,410,1,1,0,1,1,1,1,0,86.18045606,1,1,0,0,19.82390874,0,0,0,0,0,0,0,0,1,0,8.200659451,0,9.958607315,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,11,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,8,-3,8,3,9,8,5,3,3,1,10,8,6,7,10,9,2,4,3,4,7,1,7,13,0.075,0.066666667,0.041666667,0.025,0.025,0.008333333,0.083333333,0.066666667,0.05,0.058333333,0.083333333,0.075,0.016666667,0.033333333,0.025,0.033333333,0.058333333,0.008333333,0.058333333,0.108333333,12,15,17,32,49,11,8.466971397,35,23,32,19,6,11,27,25,13,27,30,20,10,17,19,22,23,2,19,29,0.085574572,0.056234719,0.078239609,0.046454768,0.014669927,0.026894866,0.06601467,0.061124694,0.031784841,0.06601467,0.073349633,0.048899756,0.024449878,0.041564792,0.046454768,0.053789731,0.056234719,0.004889976,0.046454768,0.070904645,38,59,43,102,156,45,5.299804115
15,1,1,1,418,419,1,419,1,1,0,1,1,1,1,0,83.55284197,1,1,0,0,18.24412514,0,0,0,0,0,0,0,0,1,0,0,7.48148606,11.34678749,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,17,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,-9,4,9,11,10,9,2,4,3,8,7,4,6,10,7,3,4,3,3,5,1,7,13,0.091666667,0.083333333,0.075,0.016666667,0.033333333,0.025,0.066666667,0.058333333,0.033333333,0.05,0.083333333,0.058333333,0.025,0.033333333,0.025,0.025,0.041666667,0.008333333,0.058333333,0.108333333,12,17,17,34,50,8,6.8673666,33,26,41,19,8,11,27,24,10,23,33,23,15,21,20,24,12,2,17,29,0.078947368,0.062200957,0.098086124,0.045454545,0.019138756,0.026315789,0.064593301,0.057416268,0.023923445,0.055023923,0.078947368,0.055023923,0.035885167,0.050239234,0.04784689,0.057416268,0.028708134,0.004784689,0.040669856,0.06937799,40,68,49,117,157,36,5.022031975
16,1,1,1,766,767,1,767,1,1,0,1,1,1,1,0,85.22914799,1,1,0,0,17.29242982,0,0,0,0,0,0,0,0,1,0,0,7.148741651,9.568636236,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,15,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,2,1,2,2,0,0,-1,-1,1,1,13,10,11,3,0,3,6,5,5,7,8,1,1,3,3,7,21,2,1,10,0.108333333,0.083333333,0.091666667,0.025,0,0.025,0.05,0.041666667,0.041666667,0.058333333,0.066666667,0.008333333,0.008333333,0.025,0.025,0.058333333,0.175,0.016666667,0.008333333,0.083333333,6,17,11,28,44,28,5.187206078,93,66,56,15,9,20,37,63,16,27,67,10,11,19,56,51,61,12,15,62,0.121409922,0.08616188,0.07310705,0.019582245,0.011749347,0.026109661,0.048302872,0.082245431,0.020887728,0.035248042,0.087467363,0.01305483,0.014360313,0.024804178,0.07310705,0.066579634,0.079634465,0.015665796,0.019582245,0.080939948,46,93,76,169,323,112,5.496808052
17,1,1,1,965,966,1,966,1,1,0,1,1,1,1,0,62.82390874,1,1,0,0,10.4202164,0,0,0,0,0,0,0,0,1,0,5.823908741,0,9.769551079,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,34,1,1,0,0,0,0,1,0,0,0,0,2,25,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,-1,-22,1,22,8,0,2,7,2,4,0,12,0,4,6,1,0,6,8,20,24,1,5,10,0.066666667,0,0.016666667,0.058333333,0.016666667,0.033333333,0,0.1,0,0.033333333,0.05,0.008333333,0,0.05,0.066666667,0.166666667,0.2,0.008333333,0.041666667,0.083333333,12,2,1,3,40,44,4.206506157,100,42,78,55,11,33,32,65,9,33,82,37,13,31,41,91,98,8,53,53,0.103626943,0.043523316,0.080829016,0.056994819,0.011398964,0.034196891,0.033160622,0.067357513,0.009326425,0.034196891,0.084974093,0.038341969,0.013471503,0.032124352,0.042487047,0.094300518,0.101554404,0.008290155,0.05492228,0.05492228,92,110,79,189,346,189,4.778931618
18,1,1,1,1049,1050,1,1050,1,1,0,1,1,1,1,0,84.537602,1,1,0,0,12.40893539,0,0,0,0,0,0,0,0,1,0,9.769551079,0,12.85387196,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,17,2,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,3,1,1,2,0,0,0,19,0,19,11,0,3,9,1,7,0,14,0,1,12,3,3,6,11,15,12,4,2,6,0.091666667,0,0.025,0.075,0.008333333,0.058333333,0,0.116666667,0,0.008333333,0.1,0.025,0.025,0.05,0.091666667,0.125,0.1,0.033333333,0.016666667,0.05,12,3,3,6,47,27,6.072245979,113,52,44,49,6,62,31,97,18,38,86,24,15,43,70,84,90,24,41,62,0.10772164,0.04957102,0.041944709,0.046711153,0.005719733,0.059103908,0.029551954,0.092469018,0.017159199,0.036224976,0.081982841,0.022878932,0.014299333,0.04099142,0.066730219,0.080076263,0.085795996,0.022878932,0.039084843,0.059103908,108,75,76,151,411,174,7.666977501
19,1,1,1,408,446,1,446,1,1,0,1,1,1,1,0,88.45593196,1,1,0,0,17.56863624,0,0,0,0,0,0,0,0,1,0,7.161150909,0,10.27572413,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,11,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,2,2,2,2,9,7,6,6,2,2,7,6,3,9,11,5,3,4,8,7,9,1,5,10,0.075,0.058333333,0.05,0.05,0.016666667,0.016666667,0.058333333,0.05,0.025,0.075,0.091666667,0.041666667,0.025,0.033333333,0.066666667,0.058333333,0.075,0.008333333,0.041666667,0.083333333,10,13,12,25,48,16,6.319893456,42,18,20,14,3,7,29,25,10,22,34,23,13,10,26,25,27,2,23,35,0.102941176,0.044117647,0.049019608,0.034313725,0.007352941,0.017156863,0.071078431,0.06127451,0.024509804,0.053921569,0.083333333,0.056372549,0.031862745,0.024509804,0.06372549,0.06127451,0.066176471,0.004901961,0.056372549,0.085784314,35,49,41,90,171,52,5.751901436
20,1,1,1,417,457,1,457,1,1,0,1,1,1,1,0,99.43179828,1,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,8.886056648,8.259637311,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,11,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,9,1,9,6,6,9,4,3,5,7,7,5,7,7,6,3,7,7,7,6,1,5,12,0.05,0.05,0.075,0.033333333,0.025,0.041666667,0.058333333,0.058333333,0.041666667,0.058333333,0.058333333,0.05,0.025,0.058333333,0.058333333,0.058333333,0.05,0.008333333,0.041666667,0.1,13,16,12,28,42,13,5.658799171,28,19,25,13,7,12,25,28,14,26,30,26,11,16,29,28,23,4,16,37,0.067146283,0.045563549,0.059952038,0.03117506,0.016786571,0.028776978,0.059952038,0.067146283,0.033573141,0.06235012,0.071942446,0.06235012,0.026378897,0.038369305,0.069544365,0.067146283,0.055155875,0.009592326,0.038369305,0.088729017,36,50,45,95,160,51,6.283687019
21,1,1,1,424,466,1,385,0,1,0,1,1,1,1,0,90.88605665,1,1,0,0,18.1079054,0,0,0,0,0,0,0,0,1,0,0,7.408935393,11.61978876,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,11,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,1,0,0,-1,-6,1,6,8,5,8,4,0,3,6,3,1,12,13,7,5,4,10,11,8,1,3,8,0.066666667,0.041666667,0.066666667,0.033333333,0,0.025,0.05,0.025,0.008333333,0.1,0.108333333,0.058333333,0.041666667,0.033333333,0.083333333,0.091666667,0.066666667,0.008333333,0.025,0.066666667,8,14,12,26,49,19,5.302418709,44,19,27,12,3,7,32,25,6,29,31,28,16,16,26,28,22,2,16,35,0.103773585,0.044811321,0.063679245,0.028301887,0.007075472,0.016509434,0.075471698,0.058962264,0.014150943,0.068396226,0.073113208,0.066037736,0.037735849,0.037735849,0.061320755,0.066037736,0.051886792,0.004716981,0.037735849,0.08254717,34,59,47,106,180,50,5.184705162
22,1,1,1,334,375,1,375,1,1,0,1,1,1,1,0,62.20065945,1,1,0,0,6.795880017,0,0,0,0,0,0,0,0,1,0,0,9,13.1079054,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,-4,-4,4,4,15,4,5,6,1,5,10,8,2,9,12,5,2,2,7,7,6,0,6,8,0.125,0.033333333,0.041666667,0.05,0.008333333,0.041666667,0.083333333,0.066666667,0.016666667,0.075,0.1,0.041666667,0.016666667,0.016666667,0.058333333,0.058333333,0.05,0,0.05,0.066666667,8,15,9,24,54,13,4.766768074,30,17,18,18,5,8,24,21,8,22,28,13,9,14,22,21,15,2,12,27,0.089820359,0.050898204,0.053892216,0.053892216,0.01497006,0.023952096,0.071856287,0.062874251,0.023952096,0.065868263,0.083832335,0.038922156,0.026946108,0.041916168,0.065868263,0.062874251,0.04491018,0.005988024,0.035928144,0.080838323,28,42,30,72,137,36,5.173678398
23,1,1,1,410,446,1,446,1,1,0,1,1,1,1,0,91,1,1,0,0,14.04095861,0,0,0,0,0,0,0,0,1,0,0,8.045757491,10.76955108,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,12,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,-3,-5,3,5,6,5,10,3,1,6,7,7,3,8,10,6,3,7,7,8,9,1,3,10,0.05,0.041666667,0.083333333,0.025,0.008333333,0.05,0.058333333,0.058333333,0.025,0.066666667,0.083333333,0.05,0.025,0.058333333,0.058333333,0.066666667,0.075,0.008333333,0.025,0.083333333,11,17,11,28,44,17,4.880957603,32,15,27,8,3,11,27,26,10,28,35,24,12,21,20,33,26,2,17,33,0.07804878,0.036585366,0.065853659,0.019512195,0.007317073,0.026829268,0.065853659,0.063414634,0.024390244,0.068292683,0.085365854,0.058536585,0.029268293,0.051219512,0.048780488,0.080487805,0.063414634,0.004878049,0.041463415,0.080487805,40,54,39,93,166,59,5.179248619
24,1,1,1,411,444,1,444,1,1,0,1,1,1,1,0,90.20760831,1,1,0,0,12.65757732,0,0,0,0,0,0,0,0,1,0,0,7.958607315,11.23657201,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,12,2,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,-2,-1,2,1,8,5,9,4,1,3,8,7,4,8,13,6,3,6,6,5,10,1,3,10,0.066666667,0.041666667,0.075,0.033333333,0.008333333,0.025,0.066666667,0.058333333,0.033333333,0.066666667,0.108333333,0.05,0.025,0.05,0.05,0.041666667,0.083333333,0.008333333,0.025,0.083333333,10,17,11,28,49,15,5.0554533,41,14,26,10,5,7,27,28,13,25,41,25,12,17,18,24,26,2,14,36,0.099756691,0.03406326,0.063260341,0.0243309,0.01216545,0.01703163,0.065693431,0.068126521,0.03163017,0.060827251,0.099756691,0.060827251,0.02919708,0.04136253,0.04379562,0.058394161,0.063260341,0.00486618,0.03406326,0.087591241,33,53,39,92,183,50,5.408821297
25,1,1,1,415,449,1,449,1,1,0,1,1,1,1,0,89.15490196,1,1,0,0,12.03621217,0,0,0,0,0,0,0,0,1,0,0,7.050609993,9.823908741,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,13,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,-4,-8,4,8,5,5,10,6,0,3,8,5,4,6,12,5,4,4,9,9,9,1,3,12,0.041666667,0.041666667,0.083333333,0.05,0,0.025,0.066666667,0.041666667,0.033333333,0.05,0.1,0.041666667,0.033333333,0.033333333,0.075,0.075,0.075,0.008333333,0.025,0.1,8,18,10,28,44,18,4.771656227,39,13,26,12,6,6,29,24,12,22,37,22,16,15,24,29,25,2,15,41,0.093975904,0.031325301,0.062650602,0.028915663,0.014457831,0.014457831,0.069879518,0.057831325,0.028915663,0.053012048,0.089156627,0.053012048,0.038554217,0.036144578,0.057831325,0.069879518,0.060240964,0.004819277,0.036144578,0.098795181,32,55,35,90,179,54,4.994067192
26,1,1,1,417,461,1,461,1,1,0,1,1,1,1,0,98.85387196,1,1,0,0,16.18045606,0,0,0,0,0,0,0,0,1,0,10.95860731,0,12.88605665,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,12,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,-6,1,6,6,7,9,4,1,4,7,7,5,11,9,5,2,9,8,5,7,0,4,10,0.05,0.058333333,0.075,0.033333333,0.008333333,0.033333333,0.058333333,0.058333333,0.041666667,0.091666667,0.075,0.041666667,0.016666667,0.075,0.066666667,0.041666667,0.058333333,0,0.033333333,0.083333333,13,16,12,28,45,12,5.646635628,39,16,24,14,7,18,26,26,10,25,33,18,13,16,30,27,23,3,16,33,0.09352518,0.038369305,0.057553957,0.033573141,0.016786571,0.043165468,0.06235012,0.06235012,0.023980815,0.059952038,0.079136691,0.043165468,0.03117506,0.038369305,0.071942446,0.064748201,0.055155875,0.007194245,0.038369305,0.079136691,35,50,34,84,169,50,5.072732353
27,1,1,1,411,446,1,446,1,1,0,1,1,1,1,0,89,1,1,0,0,12.55284197,0,0,0,0,0,0,0,0,1,0,6.055517328,0,11.18708664,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,11,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,3,1,3,7,5,10,2,1,4,6,7,5,10,12,7,2,5,7,8,10,1,3,8,0.058333333,0.041666667,0.083333333,0.016666667,0.008333333,0.033333333,0.05,0.058333333,0.041666667,0.083333333,0.1,0.058333333,0.016666667,0.041666667,0.058333333,0.066666667,0.083333333,0.008333333,0.025,0.066666667,9,16,12,28,46,18,5.650216484,35,15,30,6,6,7,23,27,14,26,43,27,13,15,22,27,25,2,16,32,0.085158151,0.03649635,0.072992701,0.01459854,0.01459854,0.01703163,0.055961071,0.065693431,0.03406326,0.063260341,0.104622871,0.065693431,0.03163017,0.03649635,0.053527981,0.065693431,0.060827251,0.00486618,0.03892944,0.077858881,33,53,42,95,176,52,5.701485252
28,1,1,1,389,467,1,467,1,1,0,1,1,1,1,0,87.49485002,1,1,0,0,13.63827216,0,0,0,0,0,0,0,0,1,0,6.920818754,0,8.552841969,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,-2,-2,2,2,9,3,4,5,0,2,11,8,5,4,10,5,2,1,13,11,9,2,5,11,0.075,0.025,0.033333333,0.041666667,0,0.016666667,0.091666667,0.066666667,0.041666667,0.033333333,0.083333333,0.041666667,0.016666667,0.008333333,0.108333333,0.091666667,0.075,0.016666667,0.041666667,0.091666667,8,15,8,23,44,20,5.062842369,34,13,15,13,4,12,27,28,9,28,35,18,6,12,29,34,20,2,19,31,0.087403599,0.033419023,0.038560411,0.033419023,0.010282776,0.030848329,0.06940874,0.071979434,0.023136247,0.071979434,0.089974293,0.046272494,0.015424165,0.030848329,0.074550129,0.087403599,0.051413882,0.005141388,0.048843188,0.079691517,33,42,31,73,162,54,5.351584435
29,1,1,1,391,392,1,392,1,1,0,1,1,1,1,0,83.50863831,1,1,0,0,22.16115091,0,0,0,0,0,0,0,0,1,0,9.13667714,0,9.958607315,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,-6,-10,6,10,23,8,10,1,1,5,6,15,2,2,11,0,2,3,11,3,5,1,3,8,0.191666667,0.066666667,0.083333333,0.008333333,0.008333333,0.041666667,0.05,0.125,0.016666667,0.016666667,0.091666667,0,0.016666667,0.025,0.091666667,0.025,0.041666667,0.008333333,0.025,0.066666667,7,16,8,24,61,8,4.438409233,63,26,28,3,4,17,19,38,10,14,39,1,6,8,29,15,20,5,12,34,0.16112532,0.066496164,0.071611253,0.007672634,0.010230179,0.043478261,0.04859335,0.097186701,0.025575448,0.035805627,0.099744246,0.002557545,0.015345269,0.020460358,0.074168798,0.038363171,0.051150895,0.012787724,0.030690537,0.086956522,25,47,27,74,194,35,4.775180244
